Location Name,Date,Latitude,Longitude
"Curitiba, Região Geográfica Imediata de Curitiba, Região Metropolitana de Curitiba, Região Geográfica Intermediária de Curitiba, Paraná, Região Sul, Brasil",06/16/1958,-25.4295963,-49.2712724
"Aysén, Provincia de Aysén, Región Aysén del General Carlos Ibáñez del Campo, Chile",06/16/1963,-46.1434629,-74.21278862501612
"Columbia City, Whitley County, Indiana, 46725, United States",06/16/1966,41.156928,-85.4884616
"Kauaʻi, Kauaʻi County, Hawaii, United States",06/16/1983,22.050466550000003,-159.55876775017003
"Nabire, Kabupaten Nabire, Papua Tengah, Western New Guinea, 98811, Indonesia",06/16/1993,-3.360285,135.5023653
"Dungeness, Folkestone and Hythe, Kent, England, TN29 9ND, United Kingdom",06/17/1929,50.9141783,0.9728941
"Mount Carmel, Northumberland County, Pennsylvania, 17851, United States",06/17/1948,40.7968393,-76.4131097
"São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, Brasil",06/17/1953,-23.5506507,-46.6333824
"Kano, Nigeria",06/17/1961,11.8948389,8.5364136
"Arica, Provincia de Arica, Región de Arica y Parinacota, Chile",06/17/1971,-18.4785288,-70.3211394
"Rua Pedro Alfonso Biesdorf, Pioneiros, Pinhalzinho, Região Geográfica Imediata de Chapecó, Região Geográfica Intermediária de Chapecó, Santa Catarina, Região Sul, 89870-000, Brasil",06/17/1975,-26.862692,-52.9901317
"Hyannis, Barnstable, Barnstable County, Massachusetts, 02601, United States",06/17/1979,41.6534847,-70.2823732
"Miraflores, Lengupá, Boyacá, RAP (Especial) Central, Colombia",06/17/1981,5.1514125,-73.17051515322876
"Berlin, Deutschland",06/17/1989,52.5170365,13.3888599
"თბილისი, საქართველო",06/17/1993,41.6934591,44.8014495
"Goroka, Goroka District, Eastern Highlands, Highlands Region, Papua Niugini",06/17/1999,-6.0730028,145.3932891
"桂林街 Kweilin Street, 元洲 Un Chau, 深水埗 Sham Shui Po, 深水埗區 Sham Shui Po District, 九龍 Kowloon, 香港 Hong Kong, 000000, 中国",06/18/1944,22.3302715,114.161164
"Leon, León, Guanajuato, 37547, México",06/18/1955,21.0792557,-101.5897695
"Bodensee (SG), St. Gallen, Schweiz/Suisse/Svizzera/Svizra",06/18/1957,47.5170476,9.505267395198327
"Donostia/San Sebastián, Gipuzkoa, Euskadi, España",06/18/1968,43.3224219,-1.9838889
"Smiley, Gonzales County, Texas, United States",06/18/1972,29.2689038,-97.6369441
"Thành phố Huế, Tỉnh Thừa Thiên Huế, 54000, Việt Nam",06/18/1972,16.4639321,107.5863388
"Grand Canyon, Coconino County, Arizona, United States",06/18/1986,36.0980405,-112.0962787
"Mozambique, Puerto López, Rio Meta, Meta, RAP (Especial) Central, Colombia",06/18/1988,3.9675944,-73.0427188
"شهر زابل, بخش مرکزی, شهرستان زابل, استان سیستان و بلوچستان, ایران",06/18/1989,31.0277779,61.4948211
"Chantilly, Fairfax County, Virginia, United States",06/18/1994,38.8941543,-77.4311513
"Kalora, Sigi, Sulawesi Tengah, Sulawesi, Indonesia",06/18/1994,-0.9578676,119.7496049
"Montréal, Agglomération de Montréal, Montréal (région administrative), Québec, Canada",06/18/1998,45.5031824,-73.5698065
"Hyannis, Barnstable, Barnstable County, Massachusetts, 02601, United States",06/18/2008,41.6534847,-70.2823732
"București, România",06/19/1941,44.4361414,26.1027202
"الميادين, ناحية الميادين, منطقة الميادين, محافظة دير الزور, سوريا",06/19/1947,35.0166667,40.45
"Folkestone, Folkestone and Hythe, Kent, England, United Kingdom",06/19/1954,51.0791335,1.1794073
"Southhampton St @ Atkinson St, Southampton Street, Dorchester, Boston, Suffolk County, Massachusetts, 02118, United States",06/19/1964,42.33197,-71.069267
"Island Beach, Berkeley Township, Ocean County, New Jersey, United States",06/19/1984,39.83459155,-74.08782446753511
"Meadview, Mohave County, Arizona, United States",06/19/1992,36.0022091,-114.0682936
"Ouistreham, Caen, Calvados, Normandie, France métropolitaine, 14150, France",06/20/1940,49.2761243,-0.258479
"Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, Brasil",06/20/1944,-30.0324999,-51.2303767
"Asbury Park, Monmouth County, New Jersey, 07711, United States",06/20/1956,40.2203907,-74.0120817
"臺中市, 臺灣",06/20/1964,24.163162,120.6478282
"Montréal, Agglomération de Montréal, Montréal (région administrative), Québec, Canada",06/20/1966,45.5031824,-73.5698065
"Pasco, Franklin County, Washington, 99301, United States",06/20/1969,46.2306739,-119.0921
"Puerto Vallarta, Región Costa Norte, Jalisco, 48300, México",06/20/1973,20.6407176,-105.220306
"Aeropuerto Internacional de Salto ""Nueva Hespérides"", Avenida Mario Apaulazza, Villa Maguey, Salto, Uruguay",06/20/1977,-31.439990350000002,-57.986808338166256
"Malambo, Atlántico, RAP Caribe, 083010, Colombia",06/20/1991,10.8653387,-74.7746194
"บันนังสตา, จังหวัดยะลา, 95130, ประเทศไทย",06/20/2008,6.2655961,101.2639861
日本海 / Японское море / 동해,06/21/1941,43.06001715,137.3353040537996
"Palma, Illes Balears, España",06/21/1964,39.5695818,2.6500745
"Wake Island, United States",06/21/1977,19.28988935,166.64921739111432
"ဟဲဟိုး, ကလော, တောင်ကြီးခရိုင, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ်, မြန်မာ",06/21/1987,20.7187712,96.8269218
"上海市, 黄浦区, 上海市, 200001, 中国",06/21/1996,31.2323437,121.4691024
"Cuiabá, Região Geográfica Imediata de Cuiabá, Região Geográfica Intermediária de Cuiabá, Mato Grosso, Região Centro-Oeste, Brasil",06/21/2000,-15.5986686,-56.0991301
"Kamina, Haut-Lomami, République démocratique du Congo",06/21/2007,-8.7351826,25.0032201
"Lebo, Coffey County, Kansas, United States",06/22/1928,38.4166818,-95.8530441
"Sanoyea, Sanoyeah, Bong County, Liberia",06/22/1951,6.975746,-9.9825246
"Clarksburg, Montgomery County, Maryland, United States",06/22/1957,39.219556499999996,-77.26784132589286
"Dublin, County Dublin, Leinster, Éire / Ireland",06/22/1967,53.3493795,-6.2605593
"Mumbai, Mumbai Suburban District, Maharashtra, India",06/22/1982,19.08157715,72.88662753964906
"Пенза, Пензенская область, Приволжский федеральный округ, Россия",06/22/1986,53.1937836,45.006741250609664
"Tarma, Junín, 12651, Perú",06/22/1989,-11.2949681,-75.7163878
"Cruzeiro do Sul, Região Geográfica Imediata de Lajeado, Região Geográfica Intermediária de Santa Cruz do Sul - Lajeado, Rio Grande do Sul, Região Sul, 95930-970, Brasil",06/22/1992,-29.5139742,-51.9917068
"石台县, 池州市, 安徽省, 236700, 中国",06/22/2000,30.1875746,117.5942216
"Brest, Finistère, Bretagne, France métropolitaine, 29200, France",06/22/2003,48.3905283,-4.4860088
"Burbank, California, United States",06/23/1934,34.1812089,-118.307201
"Bari, Puglia, Italia",06/23/1949,41.1257843,16.8620293
"Port Hardy, Regional District of Mount Waddington, British Columbia, V0N 2P0, Canada",06/23/1957,50.7244402,-127.4976081
"Jacksonville, Onslow County, North Carolina, United States",06/23/1967,34.7494749,-77.4208221
"Blossburg, Tioga County, Pennsylvania, 16912, United States",06/23/1967,41.6795186,-77.0638567
"St. John's, Newfoundland, Newfoundland and Labrador, Canada",06/23/1978,47.5614705,-52.7126162
"Juara, Região Geográfica Imediata de Juara, Região Geográfica Intermediária de Sinop, Mato Grosso, Região Centro-Oeste, 78575-000, Brasil",06/23/1985,-11.2535587,-57.5080072
"Boca Raton, Palm Beach County, Florida, United States",06/23/2000,26.3586885,-80.0830984
"Saint Paul, Ramsey County, Minnesota, United States",06/24/1929,44.9497487,-93.0931028
"Medellín, Valle de Aburrá, Antioquia, RAP del Agua y la Montaña, 0500, Colombia",06/24/1935,6.2697018,-75.60252574475943
"Kano, Nigeria",06/24/1956,11.8948389,8.5364136
"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil",06/24/1960,-22.9110137,-43.2093727
"خميس مشيط, محافظة خميس مشيط, منطقة عسير, 62411, السعودية",06/24/1967,18.3,42.733333
"Ponce, Puerto Rico, United States",06/24/1972,18.011564,-66.613958
"John F. Kennedy International Airport, JFK Access Road, Queens, City of New York, New York, 11430, United States",06/24/1975,40.642947899999996,-73.7793733748521
"Gunung Galunggung, Linggajati, Tasikmalaya, Jawa Barat, Jawa, Indonesia",06/24/1982,-7.2561523,108.0760925
"Lagos, Lagos Island, Lagos, 100242, Nigeria",06/24/1995,6.4550575,3.3941795
"Landrecies, Avesnes-sur-Helpe, Nord, Hauts-de-France, France métropolitaine, 59550, France",06/25/1925,50.1250142,3.6913023
"Swanage, Dorset, England, United Kingdom",06/25/1945,50.6086976,-1.9571971
"Northumberland Avenue, Newbiggin by the Sea, Northumberland, North of Tyne, England, NE64 6RL, United Kingdom",06/25/1952,55.1810111,-1.5200765
"Mohanbari, Nawalgarh Tehsil, Jhunjhunu District, Rajasthan, India",06/25/1958,27.7385042,75.3292608
"Santa Ana, Orange County, California, United States",06/25/1965,33.7494951,-117.873221
"City of Hornell, Steuben County, New York, 14843, United States",06/25/1972,42.3278477,-77.6611025
"Cortez, Montezuma County, Colorado, 81321, United States",06/25/1983,37.3494528,-108.584073
"Waialeale Street, Portlock, Koko Head, East Honolulu, Honolulu, Honolulu County, Hawaii, 96825, United States",06/25/1998,21.2735166,-157.7027319
"Anchor Point, Kenai Peninsula, Alaska, 99556, United States",06/25/2003,59.76826,-151.67755197505488
"ខេត្តព្រះសីហនុ, ព្រះរាជាណាចក្រ​កម្ពុជា",06/25/2007,10.7321989,103.7595806
"Alacant / Alicante, l'Alacantí, Alacant / Alicante, Comunitat Valenciana, España",06/26/1925,38.3436365,-0.4881708
"Aeropuerto Internacional de Maiquetía Simón Bolívar, Calle Real de Playa Verde, Playa Verde, Parroquia Urimare, Municipio Vargas, La Guaira, 1162, Venezuela",06/26/1948,10.60316215,-66.99667670060362
"York, Shire Of York, Western Australia, 6302, Australia",06/26/1950,-31.8889034,116.7691483
"Detmold, Kreis Lippe, Nordrhein-Westfalen, Deutschland",06/26/1963,51.936284,8.8791526
"Toledo, Lucas County, Ohio, United States",06/26/1975,41.6529143,-83.5378173
"Bergen, Vestland, Norge",06/26/1978,60.3943055,5.3259192
"Old Toronto, Toronto, Golden Horseshoe, Ontario, Canada",06/26/1978,43.6534817,-79.3839347
"Nailstone, Hinckley and Bosworth, Leicestershire, England, CV13 0QY, United Kingdom",06/26/1981,52.6608317,-1.383562
"Baguio, Cordillera Administrative Region, 2600, Pilipinas",06/26/1987,16.4119905,120.5933719
"Habsheim, Mulhouse, Haut-Rhin, Grand Est, France métropolitaine, 68440, France",06/26/1988,47.7286566,7.4164754
"Abidjan, Le Plateau, Abidjan, Côte d’Ivoire",06/26/1994,5.320357,-4.016107
"Rooisand Desert Ranch, C26, Kos, Khomas Region, Namibia",06/26/2003,-23.2890911,16.1120293
"Chicopee Falls, Chicopee, Hampden County, Massachusetts, 01104, United States",06/27/1958,42.1520377,-72.5759218
"Ashland, Clay County, Alabama, United States",06/27/1966,33.2737256,-85.8360741
"Long Beach, Harrison County, Mississippi, 39560, United States",06/27/1966,30.3504751,-89.1528176
"Garberville, Humboldt County, California, 95542, United States",06/27/1971,40.100569,-123.796139
"Entebbe City, Central Region, Uganda",06/27/1976,0.0611715,32.4698564
"高雄市, 臺灣",06/27/1989,22.6203348,120.3120375
"La Romana, 22000, República Dominicana",06/27/1995,18.4272786,-68.9734597
"株式会社シマノ, 堺区, 堺市, 大阪府, 540-8570, 日本",06/27/2000,34.55947825,135.46549030148077
"Sudan Interior Church Primary School, Nyikango Road, Malakal, Makal Shilluk Island, Malakal, Upper Nile, South Sudan جنوب السودان",06/27/2008,9.5200246,31.65972249667214
"Адлер, Адлерский внутригородской район, Сочи, городской округ Сочи, Краснодарский край, Южный федеральный округ, Россия",06/28/1962,43.4253834,39.9237036
"San Francisco, California, United States",06/28/1965,37.7792588,-122.4193286
"Vichy, Maries County, Missouri, 65580, United States",06/28/1968,38.1114322,-91.7604389
"Las Vegas, Clark County, Nevada, United States",06/28/1983,36.1672559,-115.148516
"Base Aeronaval de São Pedro da Aldeia, São Pedro da Aldeia, Região Geográfica Imediata de Cabo Frio, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, Brasil",06/28/1984,-22.7998245,-42.07959022858671
"Charlotte, Mecklenburg County, North Carolina, United States",06/28/1985,35.2272086,-80.8430827
"Communauté urbaine de Yaoundé, Mfoundi, Centre, Cameroun",06/28/1989,3.8689867,11.5213344
"Saint Thomas, Charlotte Amalie, Saint Thomas - Saint John District, United States Virgin Islands, United States",06/28/1992,18.34290815,-64.91889970060265
"Yengema, Moyamba District, Southern Province, Sierra Leone",06/28/2004,8.173869,-12.697442
"M'banza Congo, Zaire, Angola",06/28/2007,-6.2678204,14.2417957
"Columbus, Franklin County, Ohio, United States",06/29/1929,39.9622601,-83.0007065
"Bodensee Panorama, Hohrüti, Speicher, Mittelland, Appenzell Ausserrhoden, 9042, Schweiz/Suisse/Svizzera/Svizra",06/29/1929,47.4168537,9.4389655
"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",06/29/1945,12.9767936,77.590082
"Malaya, Jaitpur Tahsil, Shahdol District, Madhya Pradesh, India",06/29/1946,23.4078376,81.64988449203865
"Pau, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France métropolitaine, 64000, France",06/29/1946,43.2957547,-0.3685668
"Agra, Agra District, Uttar Pradesh, India",06/29/1969,27.1752554,78.0098161
"Blackpool, England, FY1 1DL, United Kingdom",06/29/1972,53.8179442,-3.0509812
"Appleton, Outagamie County, Wisconsin, United States",06/29/1972,44.2613967,-88.4069744
"Cartersville, Bartow County, Georgia, 30120, United States",06/29/1989,34.1652304,-84.7997613
"لوگر ولايت, افغانستان",06/29/1994,34.0653595,69.160172
"Flagstaff, Coconino County, Arizona, United States",06/29/2008,35.1987522,-111.651822
"الخرطوم, ولاية الخرطوم, السودان",06/30/1943,15.5635972,32.5349123
"Texas, United States",06/30/1945,31.2638905,-98.5456116
"Grand Canyon, Coconino County, Arizona, United States",06/30/1956,36.0980405,-112.0962787
"Buenos Aires, Comuna 1, Ciudad Autónoma de Buenos Aires, Argentina",06/30/1961,-34.6037181,-58.38153
"啟德 Kai Tak, 高飛里北 Ko Fei Lane North, 啟德坊 Kai Tak Grid Neighbourhood, 啟德 Kai Tak, 九龍城區 Kowloon City District, 九龍 Kowloon, 香港 Hong Kong, 000000, 中国",06/30/1967,22.3301046,114.19894916986036
"Steamboat, Washoe Valley CCD, Washoe County, Nevada, 89521, United States",06/30/1972,39.3771334,-119.7437962
"عمان, ناحية عمان, لواء قصبة عمان, عمان, 11118, الأردن",06/30/1973,31.9515694,35.9239625
"Umiat, North Slope, Alaska, United States",06/30/1974,69.3669444,-152.1441667
"Saravena, Arauca, RAP Llanos, 815010, Colombia",06/30/1975,6.9068188,-71.83613345742756
"Muskegon County, Michigan, United States",06/30/1981,43.2484584,-86.129351
"Aéroport de Toulouse-Blagnac, Allée du Sidobre, Oratoire, Colomiers, Toulouse, Haute-Garonne, Occitanie, France métropolitaine, 31770, France",06/30/1994,43.629977999999994,1.360809880743464
"Kodiak, Kodiak Island, Alaska, United States",06/30/1995,57.79,-152.407222
"Seraing, Liège, Wallonie, 4100, België / Belgique / Belgien",06/30/1999,50.6152381,5.5089437
"Blida ⵍⴻⴱⵍⵉⴸⴰ البليدة, Daïra Blida, Blida, 09000, Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر",06/30/2003,36.4705658,2.8274937
"Vilanculos, Vilankulo, Inhambane, 1304, Moçambique",06/30/2006,-21.998996,35.3204753
"الخرطوم, ولاية الخرطوم, السودان",06/30/2008,15.5635972,32.5349123
"Premier, McDowell County, West Virginia, 24878, United States",07/01/1942,37.4223352,-81.6437197
"Keerbergen, Leuven, Vlaams-Brabant, Vlaanderen, 3140, België / Belgique / Belgien",07/01/1948,51.0037524,4.6290719
"Passo Fundo, Região Geográfica Imediata de Passo Fundo, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil",07/01/1963,-28.2550598,-52.3966606
"Kansas City, Jackson County, Missouri, United States",07/01/1965,39.100105,-94.5781416
"Labé, Guinée",07/01/1983,11.7614835,-12.0118889
"Port Hardy, Regional District of Mount Waddington, British Columbia, V0N 2P0, Canada",07/01/1984,50.7244402,-127.4976081
"Kiunga, Western, Southern Region, Papua Niugini",07/01/1995,-6.1159886,141.2981755
"Cuango, Lunda Norte, Angola",07/01/1999,-9.1472811,18.0431019
"Überlingen, Verwaltungsgemeinschaft Überlingen, Bodenseekreis, Baden-Württemberg, 88662, Deutschland",07/01/2002,47.7667246,9.1666488
"Belém, Região Geográfica Imediata de Belém, Região Geográfica Intermediária de Belém, Pará, Região Norte, Brasil",07/01/2003,-1.45056,-48.4682453
"New Guinea Tablebirds Factory, 6 Mile, Lae, Lae District, Morobe, Momase Region, Papua Niugini",07/02/1937,-6.7015456,146.94296573373364
"Guildford, City of Swan, Western Australia, 6935, Australia",07/02/1949,-31.8985059,115.9702294
"Salvador, Região Geográfica Imediata de Salvador, Região Metropolitana de Salvador, Região Geográfica Intermediária de Salvador, Bahia, Região Nordeste, Brasil",07/02/1954,-12.9822499,-38.4812772
"City of Rochester, Monroe County, New York, United States",07/02/1963,43.157285,-77.615214
"Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, France",07/02/1975,47.2186371,-1.5541362
"Ashford, Pierce County, Washington, 98330, United States",07/02/1990,46.758944,-122.031623
"Charlotte, Mecklenburg County, North Carolina, United States",07/02/1994,35.2272086,-80.8430827
"စစ်တွေ, စစ်တွေခရိုင်, ရခိုင်ပြည်နယ်, မြန်မာ",07/02/1999,20.15,92.9
"Cagayancillo, Palawan, Mimaropa, 5321, Pilipinas",07/02/2000,9.577868,121.1993551
"Panamá, Calidonia, Distrito Panamá, Panamá, 0823, Panamá",07/02/2004,8.9714493,-79.5341802
"Hamburg, Deutschland",07/02/2006,53.550341,10.000654
"London, Greater London, England, United Kingdom",07/03/1968,51.5074456,-0.1277653
"Arbúcies, la Selva, Girona, Catalunya, 17401, España",07/03/1970,41.8160629,2.5141453
"北海道, 日本",07/03/1971,43.4519831,142.8197834
"Colina, Provincia de Chacabuco, Región Metropolitana de Santiago, 9340000, Chile",07/03/1975,-33.202472,-70.6749147
"Madh Island Road, P/N Ward, Zone 4, Mumbai, Mumbai Suburban District, Maharashtra, 400049, India",07/03/1997,19.1974807,72.8004805
Gibraltar,07/04/1943,36.1285933,-5.3474761
"Northolt, Mandeville Road, London Borough of Ealing, London, Greater London, England, UB5 4AA, United Kingdom",07/04/1948,51.5484582,-0.3695247
"Auckland, Waitematā, Auckland, 1010, New Zealand / Aotearoa",07/04/1966,-36.852095,174.7631803
"Perímetro Urbano Yopal, Yopal, Casanare, RAP Llanos, Colombia",07/04/1991,5.3356662,-72.3936931
"Villavicencio, Meta, RAP (Especial) Central, Colombia",07/04/1999,4.11145945,-73.4967836258948
"Иркутская область, Сибирский федеральный округ, Россия",07/04/2001,56.6370122,104.719221
"Bangui, Ködörösêse tî Bêafrîka / République centrafricaine",07/04/2002,4.3635118,18.5835913
"San Dimas, California, 91773, United States",07/04/2002,34.1065404,-117.8069361
"Old Toronto, Toronto, Golden Horseshoe, Ontario, Canada",07/05/1970,43.6534817,-79.3839347
"San Francisco, California, United States",07/05/1972,37.7792588,-122.4193286
"Skwentna, Matanuska-Susitna, Alaska, 99667, United States",07/05/1997,61.9325455,-151.21378064937863
"Macaé, Região Geográfica Imediata de Macaé-Rio das Ostras, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, Brasil",07/05/2003,-22.28283055,-41.96490906592897
"Kilbeggan Distillery, R446, Kilbeggan, Kilbeggan ED, The Municipal District of Athlone — Moate, County Westmeath, Leinster, N91 RK6P, Éire / Ireland",07/05/2007,53.3695067,-7.502668722966046
"Culiacán, Culiacán Rosales, Culiacán, Sinaloa, 80220, México",07/05/2007,24.7978965,-107.393395
"North Barnegat Avenue, Surf City, Ocean County, New Jersey, 08008, United States",07/06/1960,39.6588143,-74.174486
"Oxford, Oxfordshire, England, United Kingdom",07/06/1965,51.7520131,-1.2578499
"Bacolod, Western Visayas, 6100, Pilipinas",07/06/1967,10.6762836,122.9513786
"Monroe County, Georgia, United States",07/06/1969,33.0142344,-83.9044159
"Las Palmas, Canarias, España",07/06/1972,27.9580004,-15.6062305376665
"Saint Louis, Missouri, United States",07/06/1977,38.6280278,-90.1910154
"Москва, Центральный федеральный округ, Россия",07/06/1982,55.625578,37.6063916
"Barranquilla, Atlántico, RAP Caribe, Colombia",07/06/1988,11.0101922,-74.8231794084391
"Очамчыра, Очамчыра араион, აფხაზეთის ავტონომიური რესპუბლიკა - Аҧсны Автономтә Республика, Абхазия - Аԥсны, საქართველო",07/06/1993,42.7121136,41.4721354
"Pensacola, Escambia County, Florida, United States",07/06/1996,30.421309,-87.2169149
"Saravena, Arauca, RAP Llanos, 815010, Colombia",07/06/1997,6.9068188,-71.83613345742756
"Saltillo, Coahuila, 25000, México",07/06/2008,25.4230425,-100.9927509
"Bornholm, Region Hovedstaden, Danmark",07/07/1930,55.143122399999996,14.922629658767558
北部湾/Vịnh Bắc Bộ,07/07/1940,19.5000383,107.36443697168565
"Broken Head, Byron Shire Council, New South Wales, 2481, Australia",07/07/1942,-28.715,153.5844444
"부산광역시, 대한민국",07/07/1950,35.1799528,129.0752365
"Junnar, Pune District, Maharashtra, India",07/07/1962,19.20068075,73.97681903727381
"Martinsville, Virginia, United States",07/07/1964,36.6915262,-79.8725386
"القاهرة, مصر",07/07/1965,30.0443879,31.2357257
"Fort Lauderdale, Broward County, Florida, United States",07/07/1968,26.1223084,-80.1433786
"Tepic, Nayarit, 63000, México",07/07/1980,21.5119156,-104.8915889
"Haines, Alaska, 99827, United States",07/07/1995,59.0831232,-135.3430573
"काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 46000, नेपाल",07/07/1999,27.708317,85.3205817
"Bogotá, Bogotá, Distrito Capital, RAP (Especial) Central, Colombia",07/07/2008,4.6533816,-74.0836333
"Billings, Yellowstone County, Montana, United States",07/08/1938,45.7874957,-108.49607
"Knoxville, Knox County, East Tennessee, Tennessee, United States",07/08/1964,35.9603948,-83.9210261
"Dog Creek, Area E (South Lakeside/Dog Creek), Cariboo Regional District, British Columbia, Canada",07/08/1965,51.583333,-122.25
"الظهران, الخالدية, الدرعية, محافظة الدرعيه, منطقة الرياض, 13521, السعودية",07/08/1968,24.762788,46.574696
"Кропивницький, Кропивницька міська громада, Кропивницький район, Кіровоградська область, 25000-25490, Україна",07/08/1977,48.5105805,32.2656283
"Villahermosa, Centro, Tabasco, México",07/08/2000,17.9884657,-92.9366326
"بورتسودان, البحر الأحمر, 79800, السودان",07/08/2003,19.619217,37.211709
"Muncho Lake, Northern Rockies Regional Municipality, British Columbia, Canada",07/08/2007,58.9939483,-125.7770162814497
"Wolvertem, Meise, Halle-Vilvoorde, Vlaams-Brabant, Vlaanderen, 1861, België / Belgique / Belgien",07/09/1926,50.9510266,4.3085198
"San Bernardino County, California, United States",07/09/1934,34.8253019,-116.0833144
"Holyoke, Hampden County, Massachusetts, 01040, United States",07/09/1946,42.2071184,-72.6075851
"Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء, Sidi Belyout ⵙⵉⴷⵉ ⴱⵍⵢⵓⵟ سيدي بليوط, arrondissement de Sidi Belyout مقاطعة سيدي بليوط, préfecture d'arrondissements de Casablanca-Anfa عمالة مقاطعات الدار البيضاء أنفا, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, Maroc ⵍⵎⵖⵔⵉⴱ المغرب",07/09/1950,33.5945144,-7.6200284
"Flat Rock, Wayne County, Michigan, United States",07/09/1956,42.0964314,-83.2918744
"Brindisi, Puglia, Italia",07/09/1962,40.63591975,17.688443357842537
"Kenner, Jefferson Parish, Louisiana, United States",07/09/1982,29.9942265,-90.2417806
"Bellavista Airport, Calle Iglesia, Jeberos, Alto Amazonas, Loreto, Perú",07/09/1991,-5.2883902,-76.292099
"New Guinea, Southern Region, Papua Niugini",07/09/1996,-5.5226203,142.08711943819077
"Suzano, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, Brasil",07/09/1997,-23.5427842,-46.3108391
"Toluca, Estado de México, 50000, México",07/09/1999,19.292545,-99.6569007
"Villavicencio, Meta, RAP (Especial) Central, Colombia",07/09/2000,4.11145945,-73.4967836258948
"Иркутская область, Сибирский федеральный округ, Россия",07/09/2006,56.6370122,104.719221
"South Arkansas Pass Street, Ben Bolt, Jim Wells County, Texas, 78342, United States",07/10/1930,27.6455368,-98.0841975
الخليج العربي,07/10/1960,27.238125850000003,51.197231065873154
"Bogotá, Bogotá, Distrito Capital, RAP (Especial) Central, Colombia",07/10/1975,4.6533816,-74.0836333
"Homer, Kenai Peninsula, Alaska, United States",07/10/1975,59.639059,-151.53168855491697
"Cidade de Maputo, Moçambique",07/10/1986,-25.966213,32.56745
"Birmingham, Jefferson County, Alabama, United States",07/10/1991,33.5206824,-86.8024326
"Town of Ticonderoga, Essex County, New York, 12883, United States",07/10/2004,43.8487795,-73.4232317
"ملتان, تحصیل ملتان شہر, ضلع ملتان, ملتان ڈویژن, پنجاب, 60700, پاکستان",07/10/2006,30.197838,71.4719683
"Puerto Montt, Provincia de Llanquihue, Región de Los Lagos, Chile",07/10/2008,-41.471798,-72.9395915
"Kisumu, City of Kisumu, Kisumu, Nyanza, 40100, Kenya",07/11/1945,-0.1029109,34.7541761
"Reading, Berks County, Pennsylvania, United States",07/11/1946,40.335345,-75.9279495
"Quito, Pichincha, 170130, Ecuador",07/11/1960,-0.2201641,-78.5123274
"Denver, Colorado, United States",07/11/1961,39.7392364,-104.984862
"Nantucket, Massachusetts, United States",07/11/1965,41.2727997,-70.0951867
"Cerro El Planchón, Alhué, Provincia de Melipilla, Región Metropolitana de Santiago, Chile",07/11/1966,-33.9520354,-70.8335436
"Hideaway Park, Weld County, Colorado, United States",07/11/1966,40.188527300000004,-104.95904722550712
"Đường Lê Quang Đạo, Phường Mễ Trì, Quận Nam Từ Liêm, Thành phố Hà Nội, 10074, Việt Nam",07/11/1972,21.0097387,105.773423
"Grytøya, Lurøy, Nordland, Norge",07/11/1972,66.3158244,12.536928708259252
"Novotel Paris Coeur d'Orly Airport, 5, Rue Élise Deroche, Paray-Vieille-Poste, L'Haÿ-les-Roses, Val-de-Marne, Île-de-France, France métropolitaine, 91550, France",07/11/1973,48.7318007,2.370260547633874
"Jolo, Sulu, Bangsamoro, 7400, Pilipinas",07/11/1982,6.0536561,121.0002644
"Cuenca, Azuay, Ecuador",07/11/1983,-2.8974072,-79.0041726
"Buenavista, Bohol, Central Visayas, 6333, Pilipinas",07/11/1984,10.0808818,124.1117182
"جدة, محافظة جدة, منطقة مكة المكرمة, 23434, السعودية",07/11/1991,21.5810088,39.1653612
"Portage Creek, Unorganized Borough, Alaska, United States",07/11/1994,58.903454499999995,-157.67807080396912
